	parametros	accuracy
428	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'rmsprop'}	0.8069078161716552
429	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adagrad'}	0.7719650217650912
430	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'nadam'}	0.8128048075811856
431	{'activation': 'elu', 'batch_size': 10, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adamax'}	0.798271890288532
432	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adam'}	0.7499903694287144
433	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'sgd'}	0.2861127162063254
434	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'rmsprop'}	0.7354674679301977
435	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adagrad'}	0.2861127162063254
436	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'nadam'}	0.7523456219422936
437	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adamax'}	0.6663908471050503
438	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adam'}	0.8002349859393659
439	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'sgd'}	0.2861127162063254
440	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'rmsprop'}	0.7974945105743674
441	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adagrad'}	0.2861127162063254
442	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'nadam'}	0.7959274240147927
443	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adamax'}	0.7766963288262259
444	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adam'}	0.7978812743171926
445	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'sgd'}	0.7774698563118765
446	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'rmsprop'}	0.8053376478292693
447	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adagrad'}	0.2872899572402635
448	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'nadam'}	0.8029739204129589
449	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adamax'}	0.7966994106090374
450	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adam'}	0.7747262991640664
451	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'sgd'}	0.2861127162063254
452	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'rmsprop'}	0.7562779768095844
453	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adagrad'}	0.2861127162063254
454	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'nadam'}	0.7425370776994491
455	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adamax'}	0.7213405755229401
456	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adam'}	0.8045471705381562
457	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'sgd'}	0.2861127162063254
458	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'rmsprop'}	0.7916036827304596
459	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adagrad'}	0.2861127162063254
460	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'nadam'}	0.7998482221965406
461	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adamax'}	0.7762879926037213
462	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adam'}	0.800230363265149
463	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'sgd'}	0.7763018606263723
464	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'rmsprop'}	0.8006248314650026
465	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adagrad'}	0.35826957895142336
466	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'nadam'}	0.8053353364921609
467	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adamax'}	0.7908232212334835
468	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adam'}	0.743710466504873
469	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'sgd'}	0.2861127162063254
470	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'rmsprop'}	0.7566693632266266
471	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adagrad'}	0.2861127162063254
472	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'nadam'}	0.7566616587695981
473	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adamax'}	0.6287075773334874
474	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adam'}	0.8029793135328788
475	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'sgd'}	0.2861127162063254
476	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'rmsprop'}	0.8014153087561156
477	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adagrad'}	0.2861127162063254
478	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'nadam'}	0.7900373666165877
479	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adamax'}	0.7790384837628567
480	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adam'}	0.8025894680072423
481	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'sgd'}	0.7798251088254555
482	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'rmsprop'}	0.7927832351015062
483	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adagrad'}	0.2861127162063254
484	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'nadam'}	0.7974945105743673
485	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adamax'}	0.7947440194152317
486	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adam'}	0.755503678878231
487	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'sgd'}	0.2861127162063254
488	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'rmsprop'}	0.7574398089294656
489	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adagrad'}	0.25585731345583423
490	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'nadam'}	0.7480342077892062
491	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adamax'}	0.6954258638622444
492	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adam'}	0.8033814861897609
493	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'sgd'}	0.2861127162063254
494	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'rmsprop'}	0.7923879964559497
495	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adagrad'}	0.2861127162063254
496	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'nadam'}	0.7959181786663586
497	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adamax'}	0.7782611040486922
498	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adam'}	0.8002326746022576
499	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'sgd'}	0.7704079509996532
500	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'rmsprop'}	0.7943472398782696
501	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adagrad'}	0.35983820640240377
502	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'nadam'}	0.8194529835509842
503	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'random_uniform', 'learning_rate': 0.07, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adamax'}	0.7951338649408684
504	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adam'}	0.7523618013020532
505	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'sgd'}	0.2861127162063254
506	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'rmsprop'}	0.7550961131014292
507	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adagrad'}	0.2861127162063254
508	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'nadam'}	0.7519688739936053
509	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adamax'}	0.7299526175892754
510	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adam'}	0.7967032628375514
511	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'sgd'}	0.780224970145229
512	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'rmsprop'}	0.7963103355291037
513	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adagrad'}	0.7036796486767594
514	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'nadam'}	0.8014091451904927
515	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adamax'}	0.7912084440849031
516	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adam'}	0.8037643977040718
517	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'sgd'}	0.7814014407334644
518	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'rmsprop'}	0.7994321815170077
519	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adagrad'}	0.676657806541084
520	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'nadam'}	0.8229970337840442
521	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.01, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adamax'}	0.7943464694325667
522	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adam'}	0.7633329481104819
523	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'sgd'}	0.2861127162063254
524	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'rmsprop'}	0.7586355406602718
525	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adagrad'}	0.2861127162063254
526	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'nadam'}	0.7554813359528486
527	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adamax'}	0.731137563080242
528	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adam'}	0.8025863862244309
529	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'sgd'}	0.7794344928541161
530	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'rmsprop'}	0.8010200701105591
531	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adagrad'}	0.7013182325975577
532	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'nadam'}	0.7978828152085983
533	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adamax'}	0.7959258831233869
534	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adam'}	0.8112200007704458
535	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'sgd'}	0.7857159366693632
536	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'rmsprop'}	0.8049462614122269
537	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adagrad'}	0.7472414191609846
538	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'nadam'}	0.8041673408066569
539	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.03, 'loss': 'sparse_categorical_crossentropy', 'neurons': 100, 'optimizer': 'adamax'}	0.7963164990947262
540	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adam'}	0.7715821102507799
541	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'sgd'}	0.2861127162063254
542	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'rmsprop'}	0.7519465310682228
543	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adagrad'}	0.2861127162063254
544	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'nadam'}	0.7582372202319041
545	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 10, 'optimizer': 'adamax'}	0.7280041604067954
546	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'adam'}	0.7939612465811472
547	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'sgd'}	0.7723641126391616
548	{'activation': 'elu', 'batch_size': 30, 'epochs': 100, 'kernel_initializer': 'normal', 'learning_rate': 0.05, 'loss': 'sparse_categorical_crossentropy', 'neurons': 50, 'optimizer': 'rmsprop'}	0.795527562695019
